Date,EC_Close,EC_High,EC_Low,EC_Open,EC_Volume
2016-12-29,3.926687240600586,3.9656082156874155,3.9180383641483982,3.939660761489265,362200
2016-12-30,3.913712739944458,3.956957936220887,3.905063453236758,3.922361614231468,262400
2017-01-03,4.013177394866943,4.034800201005963,3.956958263873782,3.9612829075857308,1020900
2017-01-04,4.065072059631348,4.069396703532113,3.9872305315212886,4.026151501786689,549000
2017-01-05,4.134264945983887,4.168861270852311,4.082370046260527,4.082370046260527,1154800
2017-01-06,4.103992938995361,4.181834877802002,4.08669477619619,4.134265033209462,794200
2017-01-09,4.021827220916748,4.060748194695356,3.99587976759075,4.047774261821967,639900
2017-01-10,4.052099227905273,4.065072749388158,4.026152184939503,4.039125706422388,473800
2017-01-11,4.1083173751831055,4.121290893521674,4.047773602235266,4.078045694919542,738800
2017-01-12,4.12561559677124,4.199132889120827,4.121290953122272,4.138589115297426,1265000
2017-01-13,4.086694717407227,4.121291042507886,4.060747679792095,4.07372119859966,759900
2017-01-17,4.134264945983887,4.160211983424842,4.099668208694739,4.108317496122207,1169300
2017-01-18,4.073721408843994,4.125615899173254,4.0607478893668665,4.0780460528099525,949800
2017-01-19,4.060747146606445,4.125615144547681,4.0564225034315164,4.0823695376397415,1232000
2017-01-20,4.1083173751831055,4.1429136990330955,4.095343856844537,4.116966662355959,1068400
2017-01-23,4.134264945983887,4.134264945983887,4.073721171253783,4.073721171253783,934100
2017-01-24,4.116966724395752,4.160211923649559,4.112642080744156,4.142913761463892,923700
2017-01-25,4.091019630432129,4.125615957810014,4.0693968227157615,4.099668506066223,1758200
2017-01-26,4.086694717407227,4.108317523700321,4.069396554856896,4.099668236214792,549800
2017-01-27,4.082370281219482,4.099668444649282,4.039125078855356,4.039125078855356,1069500
2017-01-30,4.026151657104492,4.0737215045857935,4.013177724901698,4.047774052600965,1726600
2017-01-31,4.065072059631348,4.0866948667144305,4.034800377167477,4.052098540349795,904200
2017-02-01,4.142913341522217,4.155886858741241,4.069396056579952,4.099667734231233,1082900
2017-02-02,4.160212516784668,4.181835325704765,4.125616187480824,4.173186037168415,855600
2017-02-03,4.181835174560547,4.216431502613975,4.168861654645702,4.1731858863368085,849900
2017-02-06,4.121291160583496,4.194808456633862,4.108317641404237,4.1645367744086785,1659000
2017-02-07,4.086694717407227,4.112642167443085,4.05642303604933,4.086694717407227,1672700
2017-02-08,4.073721408843994,4.073721408843994,4.017502274548776,4.056423245400907,779900
2017-02-09,4.0780463218688965,4.125616171370733,4.0780463218688965,4.121291527119445,851900
2017-02-10,4.160212516784668,4.164537161052842,4.0996687342925515,4.134265476017173,967700
2017-02-13,4.134264945983887,4.138589177276897,4.078045814967517,4.125615658556419,582700
2017-02-14,4.112642288208008,4.147238614324565,4.095344125149729,4.138589326585056,902600
2017-02-15,4.095343112945557,4.1039919861266725,4.047772866977188,4.09101847014468,1464300
2017-02-16,4.060747146606445,4.134264430897538,4.060747146606445,4.10831698426864,959000
2017-02-17,4.013177394866943,4.039124844717912,3.991554588727924,4.0304755572940145,1200000
2017-02-21,4.008853435516357,4.039125118712031,3.978581339899933,4.030475830701409,1237400
2017-02-22,3.8964147567749023,3.969932047462784,3.8964147567749023,3.969932047462784,1098600
2017-02-23,4.017502784729004,4.017502784729004,3.939660833139638,3.961283643294551,2403400
2017-02-24,3.926687240600586,3.982906381012585,3.909389075275417,3.982906381012585,1280500
2017-02-27,3.965607166290283,3.9742560404537666,3.9180373273394147,3.9353354880870652,739100
2017-02-28,3.9007391929626465,3.94830903223511,3.887765262998685,3.926686228049195,656400
2017-03-01,3.8531696796417236,3.9093888163299457,3.822897995432976,3.9007399404506318,1324700
2017-03-02,3.788301706314087,3.835871555194966,3.7580296093710093,3.8012752264778227,643900
2017-03-03,3.831545829772949,3.86181791817352,3.7796513513413816,3.7969495108185707,502300
2017-03-06,3.8012752532958984,3.8834414314736048,3.7753278003645967,3.874792555443686,1095200
2017-03-07,3.848844289779663,3.8704670939196877,3.801274450608158,3.801274450608158,808400
2017-03-08,3.723433017730713,3.835871284332198,3.719108786261995,3.8185731211951035,1546300
2017-03-09,3.753704786300659,3.758029017393557,3.649915404077715,3.71045917600604,976000
2017-03-10,3.8228981494903564,3.8228981494903564,3.7666790105365826,3.7883018197373852,1174400
2017-03-13,3.7969508171081543,3.8358717924272288,3.7883019406043577,3.8228982714611357,627000
2017-03-14,3.719109296798706,3.762354504367511,3.6801883212922233,3.7580298598843913,978100
2017-03-15,3.879117250442505,3.8834414823036774,3.7407315203655287,3.7710036179184057,906200
2017-03-16,3.8747920989990234,3.90506378016894,3.844520417829107,3.900739548873755,1147700
2017-03-17,3.8618180751800537,3.9223614296013465,3.8618180751800537,3.8920897523907003,901300
2017-03-20,3.913712739944458,3.9266862575853176,3.8272219349709093,3.831546165904069,562100
2017-03-21,3.9050636291503906,3.9439845962469553,3.87911659269982,3.9266864344730052,807900
2017-03-22,3.870467185974121,3.896414634043417,3.853169024734823,3.8920899906284183,1329100
2017-03-23,3.883441686630249,3.92668730688356,3.857494644414902,3.857494644414902,721400
2017-03-24,3.913712739944458,3.9396597752261777,3.8877652922420483,3.8877652922420483,532000
2017-03-27,3.866142749786377,3.909388361412958,3.848844587619888,3.8704673934331786,470600
2017-03-28,3.935336112976074,3.9439849885129057,3.857494171040841,3.887765854050876,988200
2017-03-29,4.034800052642822,4.03912469619575,3.9439846001348835,3.9439846001348835,972200
2017-03-30,4.008853435516357,4.056423282312522,4.004528791511047,4.056423282312522,625400
2017-03-31,4.03047513961792,4.060747230043756,3.9958788183489777,3.9958788183489777,588900
2017-04-03,4.056423187255859,4.065072062643055,4.004528697670459,4.021826860865593,662400
2017-04-04,4.099668025970459,4.099668025970459,4.030475379317562,4.056422828022751,730800
2017-04-05,4.073721408843994,4.164536870025386,4.065072120912077,4.129940543139212,1282200
2017-04-06,4.095343112945557,4.147237589294165,4.082369184542927,4.1083166289275495,1119100
2017-04-07,4.134264945983887,4.164536627138577,4.099668208694739,4.099668208694739,1178200
2017-04-10,4.203456878662109,4.207781109217458,4.147237757236038,4.160211273743392,757000
2017-04-11,4.203456878662109,4.220755038145466,4.173184790250746,4.212105752193461,1087800
2017-04-12,4.155887126922607,4.216430898552767,4.138588965374091,4.207781611568158,1086300
2017-04-13,4.013177394866943,4.181834787846427,4.0088531635757185,4.181834787846427,1396900
2017-04-17,4.164535999298096,4.173184873000945,4.056422397278168,4.056422397278168,970600
2017-04-18,4.160212516784668,4.190484201820338,4.129940831748998,4.138589707864571,876900
2017-04-19,4.103992938995361,4.190483752991222,4.091019420001166,4.1515631960086345,2229200
2017-04-20,4.151562690734863,4.164536208150093,4.0996677962325805,4.1039924395112175,2074700
2017-04-21,4.069396495819092,4.168861238356025,4.069396495819092,4.151563076056653,1641700
2017-04-24,4.129940032958984,4.1818345168776085,4.095343710346568,4.095343710346568,785000
2017-04-25,4.143576622009277,4.147975423949183,4.0863934552690235,4.139177820069372,1063200
2017-04-26,4.103988170623779,4.152373732624596,4.090792184531344,4.108386972485536,999800
2017-04-27,3.9852232933044434,4.064399626103518,3.9676285060721135,4.055602442233762,2106500
2017-04-28,4.020413875579834,4.03800866722271,3.980825489510133,4.011616270011935,957600
2017-05-01,3.994020462036133,4.0292100363674175,3.9676284910340773,4.0028180653653616,472700
2017-05-02,3.972026824951172,4.033608789029191,3.972026824951172,3.998419215125412,2101900
2017-05-03,4.051203727722168,4.064399713557149,3.967628591443521,3.994020563113483,1058100
2017-05-04,3.9456348419189453,4.007216386311389,3.932438437126728,4.007216386311389,1105800
2017-05-05,4.077596187591553,4.081994569948774,3.936837464839641,3.9500334508969717,1338800
2017-05-08,4.099588871002197,4.117183656820083,4.060000498038761,4.099588871002197,2104400
2017-05-09,4.073197364807129,4.112785742268487,4.060000959324789,4.112785742268487,879500
2017-05-10,4.130379676818848,4.156771643345731,4.095190108454506,4.12158207498139,1095700
2017-05-11,4.090792179107666,4.147975344756181,4.090792179107666,4.134778939188408,2222500
2017-05-12,4.3547139167785645,4.376707506154785,4.174367238980646,4.191962026583057,2599300
2017-05-15,4.504269123077393,4.548256295012736,4.3987004138238825,4.41189639760738,2004200
2017-05-16,4.447085857391357,4.557053365017687,4.420693890476979,4.521863796136682,1305000
2017-05-17,4.288733005523682,4.438288890271044,4.288733005523682,4.433890089074293,1588000
2017-05-18,4.231550693511963,4.271139073203232,4.117184356513378,4.191962313820695,1631700
2017-05-19,4.372308731079102,4.385505136481109,4.275537608421351,4.275537608421351,770300
2017-05-22,4.31952428817749,4.381106253771089,4.2843347134076675,4.367910268105612,946300
2017-05-23,4.2975311279296875,4.3415178867413955,4.279935921013617,4.3415178867413955,593100
2017-05-24,4.266739845275879,4.319524206431683,4.257942661496318,4.279935830691627,626600
2017-05-25,4.178765773773193,4.301929279121156,4.169968170787653,4.253543721179085,981500
2017-05-26,4.218353748321533,4.2227525493972955,4.1611705928149,4.200758963511243,733100
2017-05-30,4.117184162139893,4.1787661298071015,4.112785779765177,4.17436732793955,613200
2017-05-31,4.0160136222839355,4.0643991769526195,3.914843292258614,4.033608407571891,2542700
2017-06-01,4.051203727722168,4.112785694106789,4.016014152500335,4.042406124170297,1061900
2017-06-02,4.024810314178467,4.055601499295625,4.002817149871137,4.046803897978517,1447200
2017-06-05,4.183164596557617,4.183164596557617,4.042405884522135,4.06000067108997,1614400
2017-06-06,4.253543853759766,4.253543853759766,4.174367102393207,4.187563507282841,1151300
2017-06-07,4.143576622009277,4.257942955489784,4.125981833742495,4.2183545770163136,1480500
2017-06-08,4.051203727722168,4.121582878165834,4.038007741887188,4.095190906495873,2185800
2017-06-09,4.117184162139893,4.152373738094631,4.0380078259881484,4.051203812097967,1285000
2017-06-12,4.073197364807129,4.187563695363756,4.064399761152235,4.15677250206446,877900
2017-06-13,4.108386993408203,4.121582979567841,4.046805025508501,4.073197417320612,696000
2017-06-14,4.0028181076049805,4.103988030001812,4.0028181076049805,4.103988030001812,1382500
2017-06-15,4.020413875579834,4.024812258870861,3.958831895083308,3.9632306978672576,775200
2017-06-16,4.0160136222839355,4.060000375757438,4.0028176381911615,4.055601994055028,683800
2017-06-19,3.972026824951172,4.046804774369906,3.9544320379992826,4.020412803688476,433000
2017-06-20,3.835667610168457,3.919242749400665,3.809275218072957,3.910445565030726,1334800
2017-06-21,3.826869487762451,3.8796538453082965,3.787281114729871,3.8356670904331507,1707300
2017-06-22,3.892850399017334,3.9280399720678103,3.8488632229578386,3.8664580094830767,682700
2017-06-23,3.8972482681274414,3.9544314216820142,3.8664575006337274,3.8664575006337274,519300
2017-06-26,3.8972482681274414,3.9500326207564136,3.8840522848433845,3.9148430523370985,227500
2017-06-27,3.892850399017334,3.954431942109267,3.8884515975128244,3.919242369058791,605200
2017-06-28,3.9060473442077637,3.936838123322602,3.8884525533574408,3.8928513559432476,997600
2017-06-29,3.9236416816711426,3.963230061383055,3.8840533019592303,3.8840533019592303,986000
2017-06-30,3.9984183311462402,4.016013114208236,3.936836380682895,3.980823548084244,769100
2017-07-03,4.103988170623779,4.125981760439727,3.9808246549444424,3.998419442898633,601800
2017-07-05,3.8884520530700684,4.060001136916021,3.8884520530700684,4.060001136916021,918600
2017-07-06,3.914844036102295,3.980824808088445,3.9016480495022052,3.9236416401642553,650300
2017-07-07,3.8620595932006836,3.914843958041388,3.818072832246518,3.9016479717044223,640600
2017-07-10,3.892850399017334,3.919242369058791,3.8576608259668577,3.8664580094830767,668900
2017-07-11,3.9368367195129395,3.9588303051065266,3.866457581207664,3.9016471503603016,920500
2017-07-12,4.0160136222839355,4.046804391664665,3.9852228529032065,4.011614821088754,1484700
2017-07-13,4.024810314178467,4.068797481778566,4.016013132354079,4.016013132354079,1356200
2017-07-14,4.077596187591553,4.095190975498937,4.02921020622662,4.051203795984059,839300
2017-07-17,4.01161527633667,4.0863932271696575,4.01161527633667,4.0863932271696575,416500
2017-07-18,4.046804904937744,4.068798494210419,4.0292101174181685,4.051203706690844,497800
2017-07-19,4.095191478729248,4.112786268798737,4.046805491418489,4.055603096199676,928600
2017-07-20,4.121583461761475,4.161171844364761,4.09958986926044,4.1083874740580075,586100
2017-07-21,3.994020462036133,4.117183972195629,3.9896216603715184,4.099589185029987,805900
2017-07-24,3.9852232933044434,4.024811249957572,3.9676285060721135,4.020412867769102,575400
2017-07-25,4.068798065185547,4.077595667764104,4.0292096925675995,4.042405676942655,997600
2017-07-26,4.042405605316162,4.095190380866663,4.042405605316162,4.081993977232652,932600
2017-07-27,4.08199405670166,4.112785246287697,4.042405684014456,4.042405684014456,715600
2017-07-28,4.1127848625183105,4.143575629738439,4.081993675805441,4.081993675805441,475500
2017-07-31,4.108386993408203,4.125981781451999,4.0643998135522965,4.099589389639887,617800
2017-08-01,4.046804904937744,4.10838687100267,4.046804904937744,4.086393281729995,738600
2017-08-02,4.08199405670166,4.099588842396774,4.03360850091329,4.038007302210263,598000
2017-08-03,4.1127848625183105,4.152372812018729,4.0907912775784725,4.108386061631795,911300
2017-08-04,4.077596187591553,4.117184145763543,4.068798583891444,4.108386961556268,597200
2017-08-07,4.024810314178467,4.064398681120013,3.998418349212583,4.059999880461459,345800
2017-08-08,4.0028181076049805,4.055602469658913,3.9896217024718825,4.007216489823193,693300
2017-08-09,4.086393356323242,4.086393356323242,4.016014204960236,4.046804978808343,812400
2017-08-10,4.01161527633667,4.121582801738968,4.01161527633667,4.103988014454313,1290800
2017-08-11,4.020413875579834,4.060001842156612,3.958831895083308,3.980825489510133,818700
2017-08-14,4.024810314178467,4.051202698637071,4.016013132354079,4.029209114837021,734100
2017-08-15,4.020413875579834,4.024812258870861,3.9676295006512072,4.002819083936958,495000
2017-08-16,3.994020462036133,4.064399610698702,3.994020462036133,4.007216447537161,1077700
2017-08-17,3.9984183311462402,4.055601480970907,3.989620729868883,3.9940195305075616,476600
2017-08-18,4.042405605316162,4.051203207738837,3.9808240663285313,4.011614835822347,453600
2017-08-21,3.972026824951172,4.06000075971062,3.9588308396104575,4.024811185806841,328100
2017-08-22,4.033608436584473,4.038007237811294,3.9984188657554536,4.002817666982274,455400
2017-08-23,4.046804904937744,4.06439969245732,4.002818145885218,4.020412933404793,495000
2017-08-24,4.046804904937744,4.06439969245732,4.020412933404793,4.033608919171269,433700
2017-08-25,4.064399719238281,4.1127856998555545,4.024811342185177,4.051203733384855,2121800
2017-08-28,3.9984183311462402,4.0731962640329025,3.9940195305075616,4.051202680332228,857900
2017-08-29,4.033608436584473,4.042405619545341,3.967628096153255,3.967628096153255,747900
2017-08-30,3.9984183311462402,4.03800669790891,3.9984183311462402,4.011614313569558,651000
2017-08-31,4.051203727722168,4.060000911781213,4.0116153507244,4.033608940111251,1124100
2017-09-01,4.08199405670166,4.0951904605925815,4.024810898319342,4.051203286608404,606800
2017-09-05,4.103988170623779,4.147975350255674,4.081994580807832,4.121582958577971,662100
2017-09-06,4.147975444793701,4.16117143118689,4.117184250552468,4.121583052514479,659500
2017-09-07,4.152373313903809,4.16117091674018,4.1347785277238565,4.143576130560229,393500
2017-09-08,4.086393356323242,4.156772507686248,4.073197370315886,4.1435765216788925,899800
2017-09-11,4.060001373291016,4.103988557064846,4.051204188231974,4.103988557064846,1425100
2017-09-12,4.064399719238281,4.086393308655875,4.051203733384855,4.060000917456197,462400
2017-09-13,4.1127848625183105,4.125980845685117,4.077595294411666,4.0907912775784725,608900
2017-09-14,4.13477897644043,4.161171368320923,4.1259817921421575,4.130380594037713,1176700
2017-09-15,4.156772613525391,4.169968599868741,4.117184235002498,4.117184235002498,606100
2017-09-18,4.143576622009277,4.1875638024226545,4.117184229862683,4.147975423949183,675400
2017-09-19,4.156772613525391,4.178766203759536,4.121583036947896,4.143576627182041,540800
2017-09-20,4.178765773773193,4.200759361744244,4.156772185802143,4.174366972280423,342800
2017-09-21,4.1699676513671875,4.183164054201724,4.152372867080553,4.1567716680253985,567800
2017-09-22,4.200758934020996,4.213954917662885,4.161170563602572,4.161170563602572,408500
2017-09-25,4.1963605880737305,4.227151359741667,4.169968198434926,4.227151359741667,753000
2017-09-26,4.218353748321533,4.231549732056061,4.183164178700952,4.183164178700952,1216800
2017-09-27,4.191962718963623,4.218355114472847,4.165570742947294,4.20955750947214,766300
2017-09-28,4.187562942504883,4.244745678009796,4.178765340431662,4.205157727158569,807200
2017-09-29,4.1743669509887695,4.196360538847641,4.156772164600233,4.183164553929437,922400
2017-10-02,4.183164596557617,4.183164596557617,4.117183832308634,4.125981435338953,520800
2017-10-03,4.200758934020996,4.205157735065878,4.161170563602572,4.191961331931232,780400
2017-10-04,4.1963605880737305,4.227151359741667,4.1743669999568604,4.213955374668666,535400
2017-10-05,4.218353748321533,4.235948533131824,4.183164178700952,4.213954947245771,553600
2017-10-06,4.178765773773193,4.196360560251474,4.147975002309402,4.161170987294913,712200
2017-10-09,4.152373313903809,4.2007592905182705,4.139177329142043,4.2007592905182705,437500
2017-10-10,4.178765773773193,4.2095565452369845,4.178765773773193,4.200759361744244,658700
2017-10-11,4.191962718963623,4.20955750947214,4.1699691259547516,4.183165533455812,464100
2017-10-12,4.200758934020996,4.227150901304775,4.174366547244461,4.174366547244461,910000
2017-10-13,4.271138668060303,4.284334653541389,4.244746277605315,4.244746277605315,572400
2017-10-16,4.323923110961914,4.350315501914268,4.2799359325389315,4.301929521750423,556500
2017-10-17,4.385505199432373,4.385505199432373,4.293132457756509,4.332720835545142,1484600
2017-10-18,4.416296005249023,4.43389079333795,4.350315654788757,4.38110642907117,1196800
2017-10-19,4.403099536895752,4.411896720230464,4.37230834649228,4.376707147906032,907800
2017-10-20,4.372308731079102,4.389903518788949,4.359112745169923,4.385505136481109,959800
2017-10-23,4.328321933746338,4.381106296414851,4.31952433022184,4.381106296414851,1383900
2017-10-24,4.359112739562988,4.363511541357999,4.31512598009136,4.359112739562988,1116000
2017-10-25,4.385505199432373,4.460283153145826,4.3503156235075515,4.4382895633196044,1099900
2017-10-26,4.583446025848389,4.58784482709507,4.381105782921564,4.416295353909466,2458000
2017-10-27,4.746198654174805,4.759394640528545,4.58344675750253,4.601041545805132,2471100
2017-10-30,4.834173202514648,4.90455236455965,4.776990028479861,4.812179609502361,1896300
2017-10-31,4.878159523010254,4.8957543103996715,4.842969948231419,4.842969948231419,1376500
2017-11-01,5.010120868682861,5.02771565688178,4.908950521919451,4.939741296394348,2920000
2017-11-02,4.957335948944092,5.08489825397453,4.930943559854818,5.014518689567398,1652300
2017-11-03,4.935342311859131,4.974930685350179,4.820975992772279,4.957335899297801,1796200
2017-11-06,5.216858863830566,5.225656466561215,4.952937074302901,4.966133058906088,1310900
2017-11-07,5.274042129516602,5.278440930970682,5.142081022343776,5.2388525568695545,2041400
2017-11-08,5.106890678405762,5.410401221013506,5.102492297108763,5.304832519016348,1395100
2017-11-09,5.2916364669799805,5.331224837723046,5.062904264176254,5.0717014468454025,2154300
2017-11-10,5.296036243438721,5.326827017690655,5.2520490635135255,5.291637441547634,1573900
2017-11-13,5.216858863830566,5.2960356104352595,5.124486132622687,5.278440824466749,1477100
2017-11-14,5.146480083465576,5.221258033986702,5.142081281789553,5.186068459564151,1597400
2017-11-15,5.102492809295654,5.124485976466515,5.032113248073468,5.049708033505821,1215600
2017-11-16,5.115689277648926,5.155277653491583,5.093695688903804,5.09809449055139,1072200
2017-11-17,5.124485492706299,5.168472661881104,5.106890708934924,5.1464790772937015,721300
2017-11-20,5.058505535125732,5.133283476595707,4.957335625779745,5.133283476595707,2038300
2017-11-21,5.084897994995117,5.137682350992507,5.067303209662654,5.10249278032758,1253200
2017-11-22,5.23005485534668,5.243250838908883,5.111289744808584,5.115688545826903,1334800
2017-11-24,5.168474197387695,5.269644129256584,5.159676593141952,5.252049340257957,790600
2017-11-27,5.2256574630737305,5.25204943731295,5.058506754751494,5.120088727131118,1834200
2017-11-28,5.080500602722168,5.203664134205337,5.071702997869783,5.133284973357812,1980900
2017-11-29,5.164073944091797,5.199263512200316,5.067302841539738,5.067302841539738,1375800
2017-11-30,5.102492809295654,5.190466736457419,5.098094008064373,5.168473149793784,1117300
2017-12-01,5.181670188903809,5.212461384298624,5.13768342611428,5.13768342611428,484800
2017-12-04,5.2344536781311035,5.265244868362249,5.14647974781238,5.159675732486991,1033600
2017-12-05,5.216858863830566,5.247650053895051,5.190466894624193,5.243251252529727,838200
2017-12-06,5.164073944091797,5.243250682082337,5.124485575096527,5.243250682082337,1427100
2017-12-07,5.23005485534668,5.23005485534668,5.133283330407426,5.164074098550153,452300
2017-12-08,5.34882116317749,5.384010742975272,5.225657633885252,5.265246016030978,781700
2017-12-11,5.46758508682251,5.489578254657825,5.300434410418836,5.353218768310608,1246300
2017-12-12,5.551161289215088,5.59074967016595,5.331226212370626,5.423598961425014,1385300
2017-12-13,5.647933006286621,5.66552779617098,5.524769477096109,5.524769477096109,1042000
2017-12-14,5.678722381591797,5.731506738212019,5.551160081553066,5.586349652633214,923400
2017-12-15,5.678722381591797,5.731506738212019,5.65672879479351,5.6963171671318715,1390000
2017-12-18,5.762298107147217,5.8106836640174855,5.71831093217949,5.71831093217949,1401700
2017-12-19,5.8106842041015625,5.845873779549384,5.744703855010104,5.75789984092983,923800
2017-12-20,5.925050735473633,5.9338479198882315,5.8018867977265085,5.84587397827803,660300
2017-12-21,5.98223352432251,5.995429509856857,5.832677623290524,5.859069594359218,594500
2017-12-22,6.083402633666992,6.109795020704659,5.969036322325037,6.004225892046753,708600
2017-12-26,6.250554084777832,6.254952886418808,6.026220235001806,6.083403397856056,912800
2017-12-27,6.250554084777832,6.285743658920015,6.2241616944247875,6.241756481495879,466200
2017-12-28,6.338528156280518,6.338528156280518,6.241756615564522,6.272547808219915,822400
2017-12-29,6.435299396514893,6.4660901682397585,6.347325463377557,6.373717433572357,920200
2018-01-02,6.769601821899414,6.778399006844191,6.461692378467733,6.540869140435064,1244500
2018-01-03,7.0995025634765625,7.103901364794206,6.787195220793978,6.787195220793978,2069400
2018-01-04,7.442601203918457,7.460195569467161,7.099502266370661,7.099502266370661,3179400
2018-01-05,7.543773174285889,7.583361556319471,7.2754529437075375,7.468995212554207,2150500
2018-01-08,7.420608043670654,7.517379151736263,7.2006730207152,7.517379151736263,1728300
2018-01-09,7.671335220336914,7.706524796802354,7.420609383147449,7.429406148024547,1627800
2018-01-10,7.754908084869385,7.935255564969121,7.675732186002661,7.675732186002661,2571400
2018-01-11,7.565765380859375,7.803294777403349,7.517379405699161,7.7021248647825,2672300
2018-01-12,7.420608043670654,7.583359490825793,7.253456956392612,7.583359490825793,2150600
2018-01-16,7.420608043670654,7.486588382760185,7.2006730207152,7.385418473557203,2032600
2018-01-17,7.640544414520264,7.706524765249609,7.451400127173308,7.47339329775453,1520100
2018-01-18,7.675734996795654,7.728518948702533,7.5393746365670085,7.592159427459676,755500
2018-01-19,7.627346992492676,7.66253656412529,7.539372643918359,7.631745793819949,1100400
2018-01-22,8.014432907104492,8.027629312118144,7.618549985536888,7.618549985536888,2201300
2018-01-23,8.335537910461426,8.34873347521231,7.970445796942231,8.010033330180434,3746800
2018-01-24,8.8193941116333,8.920564860128257,8.335537730854133,8.335537730854133,3625900
2018-01-25,8.63904857635498,9.039330303981325,8.498290277275691,8.88977440146317,3086600
2018-01-26,8.669838905334473,8.72262368427838,8.537878216453102,8.66104214133182,1186400
2018-01-29,8.59946060180664,8.608258205656709,8.463101098073308,8.511487080263,1428000
2018-01-30,8.353132247924805,8.586263679225512,8.273955503747752,8.46309976172948,1881700
2018-01-31,8.300348281860352,8.46749853310038,8.251962307481547,8.379524186772652,2046200
2018-02-01,8.700631141662598,8.709427906298034,8.300349405744987,8.300349405744987,2073600
2018-02-02,8.185980796813965,8.577464820129139,8.185980796813965,8.5598696177851,1871300
2018-02-05,7.640544414520264,8.014433348315116,7.574563224805239,7.807694692300318,3250900
2018-02-06,7.807694911956787,7.9088648418537435,6.993934992772601,7.433805128657491,2557900
2018-02-07,7.460196495056152,7.856080256338547,7.442602127324509,7.807694276851669,2170700
2018-02-08,7.152288436889648,7.552570189325058,7.147889634897583,7.548171387332991,2013500
2018-02-09,7.381020545959473,7.433804487883835,7.020326780369543,7.231464645531065,3587700
2018-02-12,7.403014659881592,7.6317473413682535,7.394217055443089,7.49098902629515,1805200
2018-02-13,7.257856845855713,7.3634255720262445,7.147889317888202,7.3634255720262445,1119300
2018-02-14,7.644941329956055,7.6493401312667215,7.090705788581059,7.1434897263379336,2013800
2018-02-15,7.724119186401367,7.8692762945865145,7.600956087932566,7.671335241053505,1258700
2018-02-16,7.702125072479248,7.864876529521472,7.530576012627828,7.67573310303724,829900
2018-02-20,7.627346992492676,7.763706477695857,7.5701634142237,7.574562215550973,1460000
2018-02-21,7.526177883148193,7.697726958315237,7.521779081350877,7.649340977530417,1484300
2018-02-22,7.900067329406738,7.983642891110198,7.618550707650723,7.675734295810983,1297700
2018-02-23,8.106804847717285,8.137595615809694,7.983640936362139,7.996837339395532,1117000
2018-02-26,8.247563362121582,8.273955329964423,8.106805081645726,8.124399447212442,1396100
2018-02-27,8.071616172790527,8.26515924379353,8.067217371292095,8.216773266296379,1310400
2018-02-28,7.702125072479248,8.4103161578935,7.67573310303724,8.163988313149494,2145600
2018-03-01,7.583359718322754,7.697726034368785,7.403013061207815,7.684529630560782,1977100
2018-03-02,7.684530735015869,7.70652474452362,7.425007295724152,7.495387287163276,1059600
2018-03-05,7.732915878295898,7.829686992677935,7.508582039560392,7.605353992928014,952600
2018-03-06,7.741713523864746,7.864876608487771,7.732915920967218,7.829687035883251,905300
2018-03-07,7.526177883148193,7.7285177319107925,7.526177883148193,7.640544212921442,1457100
2018-03-08,7.565765380859375,7.596556150875672,7.416209493078313,7.574562144445775,852100
2018-03-09,7.724119186401367,7.759308762961837,7.600956087932566,7.614151654776689,1241800
2018-03-12,7.66693639755249,7.807694703031404,7.631746821182762,7.693328370083367,916000
2018-03-13,7.715323448181152,7.825290994439248,7.680133027952198,7.7109246456525335,1531600
2018-03-14,7.7725043296813965,7.816491505379601,7.7109227870952655,7.754909123807877,905600
2018-03-15,7.864876747131348,7.8912695562891875,7.785700836614641,7.851681181538032,923900
2018-03-16,7.9660468101501465,8.054020316053965,7.812092126086548,7.869274862974754,1584500
2018-03-19,7.935256004333496,8.040824714319806,7.798895686488842,7.9264584020882545,881100
2018-03-20,8.159589767456055,8.225570951607212,7.992439503770957,7.992439503770957,1109300
2018-03-21,8.52468204498291,8.537878449825994,8.172786305690199,8.20357707800511,1646200
2018-03-22,8.071616172790527,8.458701475810933,8.0540209667968,8.366329161300664,2149600
2018-03-23,8.383925437927246,8.454304599961317,8.09800998729061,8.133199568307646,1767600
2018-03-26,8.718225479125977,8.784205828079832,8.339936914611577,8.45870204611991,2021100
2018-03-27,8.388321876525879,8.924963884537544,8.326740336846726,8.779805959890018,1654900
2018-03-28,8.212373733520508,8.383922781755627,8.137595792677027,8.370727217420942,1388000
2018-03-29,8.502687454223633,8.64344572640554,8.207974507223208,8.260759278784164,1230800
2018-04-02,8.48949146270752,8.705028521282543,8.388321554550604,8.515884269258862,1582900
2018-04-03,8.687434196472168,8.718224968247284,8.52468189553649,8.59945984369846,1052400
2018-04-04,8.691832542419434,8.74021851780734,8.39711956675644,8.449903504465462,1156600
2018-04-05,8.656643867492676,8.806199771466542,8.647846263968178,8.757813791067454,1723800
2018-04-06,8.515886306762695,8.687435395463506,8.445507150424634,8.617056239125445,1268900
2018-04-09,8.700631141662598,8.841389443657494,8.586264811545329,8.586264811545329,1288900
2018-04-10,8.889772415161133,8.973347951185229,8.806197718122492,8.91176641884403,1305400
2018-04-11,9.668346405029297,9.69913718355076,8.916168796053674,8.916168796053674,2839300
2018-04-12,9.611162185668945,9.888279989112931,9.33844234506992,9.677142535156973,2118400
